d_mean,d_std,a_abs,a_std,d_diff,v_abs,ttc_mean,label,sigma_opt
0.180325,0.000561,0.014805,0.021169,0.0002,0.00165,15.0,STATIONNAIRE,0.1
0.14700490799097035,0.04761794320771089,0.013235952997793432,0.01887951329698083,0.007733249600972997,0.1302107654099198,15.0,ÉLOIGNEMENT,5.0
0.127185,0.037962,0.05107,0.145726,0.0087,0.08182,0.5384,COLLISION RISK,5.0
0.05793053317876897,0.03630017946145124,0.0240729769956893,0.05945715912450592,0.012571326057407316,0.115249155692087,0.3750853420937591,COLLISION RISK,5.0
0.08214,0.01152,0.00715,0.008974,0.0088,0.02914,2.3354,APPROCHE,1.0
0.017895,0.020085,0.007665,0.009403,0.0071,0.085265,-0.0956,COLLISION RISK,2.5
0.166055,0.026659,0.00753,0.009546,0.0078,0.07732,15.0,ÉLOIGNEMENT,2.5
0.02778,0.001049,0.011255,0.012567,0.0007,0.00457,15.0,COLLISION RISK,0.1
0.1727991564815923,0.02128711190672761,0.007746863528554356,0.013368023103196507,0.010460575039161655,0.0616019483180103,15.0,ÉLOIGNEMENT,2.5
0.189655,0.010064,0.008335,0.010574,0.0038,0.010965,10.5462,APPROCHE,1.0
0.094965,0.038171,0.018495,0.041502,0.0087,0.09917,0.4575,COLLISION RISK,5.0
0.11640930386750005,0.04737124495872292,0.010717921720249022,0.01677160297979384,0.020544394925549256,0.09347550093209225,3.0974845422487145,APPROCHE,5.0
0.178015,0.00099,0.01036,0.011767,0.0003,0.000715,15.0,APPROCHE,0.1
0.15023001300635247,0.03418994602215601,0.011038571031151063,0.011783961072932721,0.0,0.08229225715582492,15.0,ÉLOIGNEMENT,2.5
0.13872480539527884,0.04195662099217792,0.02704166504753064,0.058286483766857605,0.004579860241522781,0.06859874041490403,0.6543817353146162,COLLISION RISK,5.0
0.197535,0.014025,0.00681,0.008928,0.0199,0.055025,15.0,STATIONNAIRE,1.0
0.20733,0.004644,0.00994,0.011113,0.0034,0.048875,15.0,ÉLOIGNEMENT,1.0
0.046059476033686264,0.028444307761311845,0.0073121093110069405,0.009597623835559553,0.021819023745228344,0.0546393354465106,15.0,ÉLOIGNEMENT,2.5
0.05369230398162876,0.04124684444038948,0.024317489986711016,0.05692173370971138,0.014436427003212262,0.1155394109414828,0.03409017015385796,COLLISION RISK,5.0
0.086105,0.009672,0.01171,0.013246,0.0037,0.02786,2.4282,APPROCHE,1.0
0.1362273240872796,0.0500795104305739,0.024141064709576932,0.059942239838978534,0.013257629982396962,0.08267882478647394,0.5049592061935931,COLLISION RISK,5.0
0.08037,0.012501,0.00667,0.008,0.0088,0.02925,3.3723,APPROCHE,1.0
0.18207,0.001172,0.01138,0.013726,0.0003,0.002095,15.0,STATIONNAIRE,0.1
0.17537801531790592,0.03208594128499219,0.01110541804277633,0.014889537671991231,0.018111261749065338,0.10138475788075103,14.966859634077643,ÉLOIGNEMENT,2.5
0.084025,0.010541,0.00733,0.008957,0.0088,0.0281,1.2701,APPROCHE,1.0
0.156865,0.025141,0.05079,0.146068,0.0085,0.04843,0.927,COLLISION RISK,2.5
0.1219,0.027338,0.0139,0.017535,0.0132,0.04372,15.0,ÉLOIGNEMENT,2.5
0.09538088066291207,0.057492602156122535,0.008492601362632381,0.010726981040121306,0.01772897186495389,0.10778313371862189,14.774090398331623,ÉLOIGNEMENT,5.0
0.18018,0.000372,0.009395,0.012162,0.0001,0.001475,15.0,STATIONNAIRE,0.1
0.101725,0.010918,0.0086,0.009788,0.0042,0.04124,4.5849,APPROCHE,1.0
0.08398969458206533,0.05532681884615027,0.02557012988490455,0.05943649307900318,0.012669868520005597,0.11056169286588316,0.0,COLLISION RISK,5.0
0.1841,0.007066,0.017835,0.028988,0.0037,0.0232,5.5627,APPROCHE,1.0
0.179465,0.000529,0.00963,0.011164,0.002,0.004185,3.4679,APPROCHE,0.1
0.146125,0.034802,0.00894,0.010484,0.0107,0.06331,0.6348,COLLISION RISK,2.5
0.203405,0.008604,0.00556,0.006686,0.0199,0.03381,15.0,STATIONNAIRE,1.0
0.02809,0.004395,0.01236,0.013217,0.003,0.00735,15.0,COLLISION RISK,0.1
0.10092892056357207,0.04042048421215766,0.011172337141267502,0.010910297805421553,0.010558687094754571,0.10025611568815514,0.0,COLLISION RISK,5.0
0.03603,0.002358,0.01384,0.01597,0.003,0.00595,15.0,COLLISION RISK,0.1
0.13451,0.045783,0.02551,0.059128,0.014,0.07947,0.4123,COLLISION RISK,5.0
0.09748,0.006562,0.008225,0.010417,0.0088,0.027485,1.9987,APPROCHE,1.0
0.110185,0.031163,0.0097,0.011696,0.0104,0.069995,15.0,ÉLOIGNEMENT,2.5
0.1429008232000229,0.04685049851242185,0.012019690986675338,0.018327360532136346,0.003962500391510641,0.1299074877645925,14.684261195179616,ÉLOIGNEMENT,5.0
0.1825,0.001249,0.01122,0.013872,0.0003,0.001915,15.0,STATIONNAIRE,0.1
0.0926990068823381,0.05346857117101319,0.024206052867951775,0.05699355241169384,0.023500863663497597,0.11457939295391675,0.0,COLLISION RISK,5.0
0.177635,0.007189,0.008965,0.010915,0.0024,0.02258,15.0,ÉLOIGNEMENT,1.0
0.12313908019964723,0.05998713980043831,0.011108050873244612,0.018507036322567418,0.015588235576644417,0.12223742903542344,14.72456479014535,ÉLOIGNEMENT,5.0
0.04319,0.010953,0.011205,0.01315,0.0153,0.022675,15.0,ÉLOIGNEMENT,1.0
0.179825,0.000316,0.011105,0.01331,0.0001,0.001605,15.0,APPROCHE,0.1
0.09791237318712773,0.05343850205142673,0.024050137909456037,0.05838666991922056,0.013471733184943737,0.10559516630199607,0.0,COLLISION RISK,5.0
0.012905,0.001266,0.007855,0.010183,0.0004,0.005325,15.0,COLLISION RISK,0.1
0.12503,0.024307,0.00622,0.007124,0.0097,0.04948,15.0,ÉLOIGNEMENT,2.5
0.12992,0.021708,0.0081,0.010172,0.0055,0.04851,2.4023,APPROCHE,1.0
0.180265,0.000261,0.00938,0.011475,0.0001,0.000905,15.0,APPROCHE,0.1
0.12189751925877396,0.049148176868028616,0.023996983209256535,0.0589406401460936,0.02175813966928821,0.09563474885223319,0.4478143049046954,COLLISION RISK,5.0
0.177285,0.001009,0.00803,0.009497,0.0038,0.005535,15.0,APPROCHE,0.1
0.180745,0.000515,0.01085,0.014732,0.0002,0.00121,15.0,STATIONNAIRE,0.1
0.12089527240740018,0.04599706950935335,0.00867569253177933,0.012365322697892683,0.013765177934889905,0.09106606109000766,0.6536576230278878,COLLISION RISK,5.0
0.08777515408186967,0.023648154635303356,0.0086180760091096,0.010874192531568827,0.010468090873857316,0.05798726638757124,15.0,ÉLOIGNEMENT,2.5
0.09922061414793777,0.026296351660591452,0.009148308275820874,0.012268774907864275,0.007648928914841143,0.06754893553081394,15.0,ÉLOIGNEMENT,2.5
0.059864611854611574,0.04692714176170571,0.013015685642755202,0.01623885256367659,0.02278959847586925,0.08220431516815788,15.0,ÉLOIGNEMENT,5.0
0.088435,0.027012,0.009625,0.012301,0.0111,0.07327,15.0,STATIONNAIRE,2.5
0.047535,0.010326,0.01376,0.023932,0.0034,0.02433,2.6448,COLLISION RISK,1.0
0.16900632030656287,0.01683130800531174,0.015188895537307645,0.016148736937671708,0.004408173249208892,0.06153190946218233,15.0,ÉLOIGNEMENT,2.5
0.06312,0.024388,0.01025,0.012107,0.0153,0.04778,15.0,STATIONNAIRE,2.5
0.180745,0.000213,0.009635,0.011856,0.0001,0.000445,15.0,APPROCHE,0.1
0.08214,0.019123,0.009995,0.012449,0.0111,0.06339,15.0,ÉLOIGNEMENT,2.5
0.032645,0.002922,0.00871,0.011028,0.0019,0.01242,15.0,COLLISION RISK,0.1
0.207065,0.004051,0.00884,0.010298,0.0011,0.02225,15.0,STATIONNAIRE,0.1
0.17518,0.009822,0.00731,0.008191,0.0077,0.0206,1.7874,APPROCHE,1.0
0.05101,0.029807,0.01062,0.012462,0.0099,0.09461,0.2306,COLLISION RISK,2.5
0.181195,0.00025,0.01108,0.015258,0.0002,0.000895,15.0,STATIONNAIRE,0.1
0.199585,0.005721,0.0104,0.012916,0.0011,0.00651,15.0,STATIONNAIRE,0.1
0.02786,0.026537,0.00769,0.009715,0.0161,0.044595,15.0,ÉLOIGNEMENT,2.5
0.02007,0.011239,0.00978,0.011671,0.0053,0.061295,0.4518,COLLISION RISK,1.0
0.14621707815142768,0.03187854778363697,0.05218538518203824,0.14604046286839345,0.01037171515239551,0.0653453807680548,0.6478969547881892,COLLISION RISK,5.0
0.14121279760961467,0.035096767869996826,0.04982758278708111,0.14953119162189105,0.010031301052632596,0.07245764554750014,0.6010671958251409,COLLISION RISK,5.0
0.03236,0.006169,0.012895,0.016143,0.0057,0.012385,15.0,COLLISION RISK,1.0
0.07857,0.012925,0.00832,0.009843,0.009,0.052945,15.0,ÉLOIGNEMENT,1.0
0.12829259202768317,0.05860462268819773,0.00945810033674337,0.011087829077661414,0.030381140832528616,0.12430182154464109,14.590821791906603,ÉLOIGNEMENT,5.0
0.182825,0.001911,0.00766,0.009206,0.0005,0.003465,15.0,STATIONNAIRE,0.1
0.10664397386880177,0.03700148736771517,0.051081545357702804,0.14482416100632475,0.0,0.0913693800435905,1.3196383553161155,COLLISION RISK,5.0
0.1769,0.007626,0.0072,0.008235,0.0077,0.017105,1.9981,APPROCHE,1.0
0.1361615132787047,0.03584987224220847,0.008522304677856116,0.009608339728410631,0.016178001321645798,0.07645280991888839,0.31826958470988753,COLLISION RISK,2.5
0.17981,0.000825,0.01046,0.01323,0.0002,0.00325,15.0,STATIONNAIRE,0.1
0.11192624038272428,0.04543798548609425,0.009197525132671448,0.009413454750884611,0.02198261087841593,0.09299990365603542,1.2640010406574087,COLLISION RISK,5.0
0.104895,0.03017,0.00952,0.011572,0.0104,0.06686,15.0,ÉLOIGNEMENT,2.5
0.029845,0.007966,0.00838,0.010242,0.0049,0.056445,0.9945,COLLISION RISK,1.0
0.027525,0.001129,0.010755,0.012359,0.0007,0.0038,15.0,COLLISION RISK,0.1
0.14860854595318385,0.05171716536749955,0.008887714885228735,0.013793904576069932,0.03620885765143714,0.10478254605950436,1.2213533181717593,COLLISION RISK,5.0
0.10602,0.007263,0.00992,0.011195,0.0045,0.023505,3.2602,APPROCHE,1.0
0.181135,0.000231,0.00958,0.009839,0.0001,0.001345,15.0,STATIONNAIRE,0.1
0.087595,0.009034,0.00817,0.009892,0.0088,0.025875,1.2696,APPROCHE,1.0
0.09559993625561941,0.06030867110305477,0.012426871106136404,0.0107700450397605,0.005023710497335666,0.1041560225016147,14.115982884283929,ÉLOIGNEMENT,5.0
0.18079,0.013859,0.013445,0.014673,0.0051,0.050015,15.0,ÉLOIGNEMENT,1.0
0.08752242497447432,0.05151740639249593,0.022510886446416717,0.05857615076685808,0.01723672365413679,0.11623258719414416,0.36043248911682335,COLLISION RISK,5.0
0.015625,0.006683,0.0084,0.009808,0.0042,0.050635,0.7063,COLLISION RISK,1.0
0.07650049421765936,0.025609898600696374,0.010730506205167098,0.008167972260446335,0.004942196615060165,0.04352218429100432,14.881895106916923,ÉLOIGNEMENT,2.5
0.16819,0.007829,0.01064,0.012312,0.0056,0.03472,5.6876,APPROCHE,1.0
0.16934030266748365,0.0174292687565666,0.009514563296684148,0.010245640793349426,0.01036746308274906,0.05667791305057062,15.0,ÉLOIGNEMENT,2.5
0.178505,0.000886,0.01263,0.014566,0.0002,0.000785,15.0,APPROCHE,0.1
0.183165,0.00368,0.009085,0.011199,0.0016,0.01673,15.0,STATIONNAIRE,0.1
0.202395,0.01071,0.010055,0.011912,0.0054,0.0661,15.0,ÉLOIGNEMENT,1.0
0.147567502592465,0.0451236621702919,0.009874327439382262,0.01340629761668718,0.036992312394275716,0.09469063425672554,0.24300112216049308,COLLISION RISK,5.0
0.09467,0.005775,0.00819,0.009382,0.0027,0.030885,8.2956,APPROCHE,1.0
0.13301462323268853,0.05220387679748831,0.011246918311535715,0.014162032562484888,0.030895536614120356,0.10885461556024392,1.0935748645613435,APPROCHE,5.0
0.168,0.008716,0.00813,0.010249,0.0048,0.0206,2.1721,APPROCHE,1.0
0.1584257642429005,0.04509591209681904,0.012009629660938154,0.012604082701013377,0.013239138301116825,0.11206598053140703,15.0,ÉLOIGNEMENT,5.0
0.059975,0.017708,0.0086,0.010532,0.0104,0.03098,15.0,ÉLOIGNEMENT,1.0
0.07418060897460067,0.030876035474052446,0.008233647026413115,0.010768370189243339,0.004391790570897567,0.04506657885928214,15.0,ÉLOIGNEMENT,2.5
0.11076731848793671,0.05725638235773138,0.010358115639845802,0.014144184953559581,0.005210761733754652,0.11936383135485802,15.0,ÉLOIGNEMENT,5.0
0.07981726080585465,0.022303223733809056,0.008099133656470192,0.008956084266558601,0.0022499136842830877,0.04812909182483809,14.445765965406924,ÉLOIGNEMENT,2.5
0.0349,0.029577,0.007425,0.00937,0.0099,0.101245,-0.032,COLLISION RISK,2.5
0.14662,0.039317,0.025045,0.05929,0.014,0.06752,0.4939,COLLISION RISK,2.5
0.178185,0.000955,0.011505,0.013398,0.0003,0.000745,15.0,APPROCHE,0.1
0.08113,0.023542,0.009525,0.011784,0.0133,0.04288,3.8213,APPROCHE,2.5
0.04825445130712416,0.03602606226287093,0.0070630577033458895,0.010961486998812886,0.0019622290108372523,0.11394572197246662,0.0,COLLISION RISK,2.5
0.19404,0.005163,0.010335,0.013277,0.0011,0.00332,15.0,STATIONNAIRE,0.1
0.06182,0.002903,0.00877,0.01154,0.0026,0.011975,15.0,STATIONNAIRE,0.1
0.178325,0.005585,0.00767,0.008378,0.0077,0.013505,2.0302,APPROCHE,0.1
0.040613971463995285,0.01631375299685573,0.00942241971073137,0.012078526689978731,0.008706835535017242,0.07909644731481368,0.25381181363076677,COLLISION RISK,2.5
0.16246173228980162,0.025085473799199547,0.005875009584578863,0.0067772148602250875,0.007878311319623337,0.04649005405250216,0.07043451780993737,COLLISION RISK,2.5
0.10559258021216855,0.04077347747021361,0.04982868387766565,0.14403837079836782,0.006128999971067487,0.10039949366230054,0.2825932089851215,COLLISION RISK,5.0
0.1410387380769645,0.0478522787190012,0.025369881872877222,0.0579864267864048,0.008433295345635434,0.07270978345247386,0.6996990221117696,COLLISION RISK,5.0
0.17259382834558662,0.016832591188507304,0.009861846225736664,0.009411627222996622,0.015713031726544625,0.07504065009867303,14.814243569354504,ÉLOIGNEMENT,2.5
0.181805,0.001065,0.01007,0.011513,0.0003,0.00173,15.0,STATIONNAIRE,0.1
0.01222,0.00058,0.00614,0.007854,0.0004,0.00995,15.0,COLLISION RISK,0.1
0.10324253686951414,0.038545784037492384,0.010693175688612494,0.010457435852157547,0.006075577641794824,0.09075570143098641,0.9021393927055251,COLLISION RISK,5.0
0.068115,0.003939,0.012485,0.014431,0.0026,0.020095,15.0,ÉLOIGNEMENT,1.0
0.184745,0.001218,0.01347,0.015302,0.0003,0.00227,15.0,STATIONNAIRE,0.1
0.06796,0.014533,0.016535,0.022744,0.0074,0.03569,15.0,ÉLOIGNEMENT,1.0
0.0900522270371545,0.04571384036912593,0.010006332203967011,0.014126987594418765,0.007338880848690745,0.1014983778845101,0.0,COLLISION RISK,5.0
0.1138889086927226,0.060962299892143405,0.010728783248673447,0.01243892635024003,0.02161821988450581,0.1166994992766243,15.0,ÉLOIGNEMENT,5.0
0.16445,0.01656,0.01372,0.025866,0.0037,0.0356,2.5949,APPROCHE,1.0
0.16373,0.020279,0.05211,0.146185,0.0085,0.038745,1.2707,APPROCHE,2.5
0.0607321284592819,0.027450016129867288,0.010725400294412261,0.012833736434833999,0.013169806034119654,0.0476476836493031,15.0,ÉLOIGNEMENT,2.5
0.1389694283934799,0.048781683359345705,0.01277306767096342,0.01713002733877918,0.012579414576570695,0.1252045484203266,15.0,ÉLOIGNEMENT,5.0
0.102095,0.024964,0.00936,0.010648,0.006,0.030675,15.0,ÉLOIGNEMENT,1.0
0.091875,0.002056,0.00729,0.008999,0.0005,0.0079,15.0,STATIONNAIRE,0.1
0.182505,0.000177,0.008595,0.010898,0.0001,0.002805,15.0,STATIONNAIRE,0.1
0.12616969699161878,0.051742405822723034,0.025689492149892402,0.05721220659355985,0.015895120699684732,0.09376737625172009,0.6374016055430005,COLLISION RISK,5.0
0.08968822467439475,0.05529889848431009,0.010921169132189277,0.01790097636948174,0.018789641019633596,0.10102759462896503,15.0,ÉLOIGNEMENT,5.0
0.07844610414798656,0.01863606718371418,0.011295682218706457,0.01333871870086102,0.010870576394111856,0.04944589508648718,14.795825579029213,ÉLOIGNEMENT,2.5
0.177975,0.002737,0.043905,0.138261,0.0084,0.008795,1.6385,APPROCHE,1.0
0.07803768401068167,0.05619443992213036,0.009275247774700233,0.009868434836291675,0.015264247929340224,0.09678715233344658,14.915489897939874,ÉLOIGNEMENT,5.0
0.13862945389646242,0.05735038839358941,0.010922259038498496,0.018008934026856813,0.016220021204144387,0.12674752255644375,14.438399481447561,ÉLOIGNEMENT,5.0
0.16419,0.011078,0.00778,0.009976,0.0055,0.02699,2.2635,APPROCHE,1.0
0.17938,0.004201,0.008575,0.011099,0.0038,0.01036,15.0,APPROCHE,0.1
0.1611,0.014468,0.012,0.013945,0.0047,0.04157,15.0,STATIONNAIRE,1.0
0.111175,0.001614,0.00779,0.009592,0.0045,0.018415,4.8767,APPROCHE,0.1
0.097035,0.058493,0.010145,0.01205,0.0161,0.107805,15.0,ÉLOIGNEMENT,5.0
0.15234652930661405,0.04659970509953941,0.0064304633139395,0.011904519542342397,0.03844646112364996,0.09551757059946525,0.8193029187362972,COLLISION RISK,5.0
0.182525,0.000164,0.008605,0.010734,0.0001,0.00275,15.0,STATIONNAIRE,0.1
0.06105,0.003037,0.011565,0.022036,0.0034,0.011815,1.6417,APPROCHE,0.1
0.17998,0.00048,0.01283,0.015412,0.0002,0.00125,15.0,APPROCHE,0.1
0.18084,0.000269,0.00974,0.010799,0.0001,0.001305,15.0,STATIONNAIRE,0.1
0.18318,0.020572,0.00716,0.008949,0.0199,0.0765,15.0,ÉLOIGNEMENT,2.5
0.08479601780678227,0.023528419419394743,0.00996227950578691,0.012934273595013215,0.0012214141809631512,0.04936767575176229,14.97108660877183,ÉLOIGNEMENT,2.5
0.13185,0.052826,0.010075,0.01191,0.0161,0.124735,15.0,ÉLOIGNEMENT,5.0
0.018915,0.004031,0.00734,0.009143,0.0014,0.023445,0.7644,COLLISION RISK,0.1
0.10089,0.003971,0.009435,0.011299,0.0031,0.023205,15.0,STATIONNAIRE,1.0
0.1466721355990662,0.041688781968272436,0.025106011082963387,0.059014796269605305,0.015602302312090722,0.0726824908913586,0.7338976831699349,COLLISION RISK,2.5
0.1067904433349793,0.03167478909603852,0.0065720882250719275,0.012341411876187244,0.007985293348238975,0.06722616180350902,14.832431952300581,ÉLOIGNEMENT,2.5
0.15601,0.028452,0.00906,0.010532,0.0107,0.05346,0.6596,COLLISION RISK,2.5
0.086275,0.011804,0.016295,0.022908,0.0036,0.0345,15.0,ÉLOIGNEMENT,1.0
0.027745,0.001052,0.011685,0.012448,0.0007,0.004475,15.0,COLLISION RISK,0.1
0.10888836906412114,0.053886119848869506,0.02645042261759136,0.060300094831737386,0.015822911573629254,0.09422626043575248,0.05960213418471488,COLLISION RISK,5.0
0.12688752560472513,0.035608528070273676,0.04970477505213912,0.14410691131435097,0.006058219277354648,0.08080392598023438,0.07090358860274942,COLLISION RISK,5.0
0.00404,0.005523,0.010835,0.014547,0.0012,0.011505,15.0,COLLISION RISK,0.1
0.053695,0.01437,0.01445,0.021015,0.0074,0.02758,15.0,ÉLOIGNEMENT,1.0
0.18523,0.008394,0.008215,0.010554,0.0038,0.011865,15.0,APPROCHE,1.0
0.02678,0.00099,0.01093,0.012697,0.0023,0.006535,15.0,COLLISION RISK,0.1
0.10980489174728611,0.052046946794488666,0.025669442720212314,0.06123901559440805,0.009924171383805585,0.09857230694141263,0.17120429700340384,COLLISION RISK,5.0
0.035195,0.002141,0.00813,0.009998,0.0019,0.01524,1.7069,COLLISION RISK,0.1
0.14085991409345242,0.029188948350783943,0.007179284619251358,0.00703378157591996,0.014646492329544764,0.060215418120260905,15.0,ÉLOIGNEMENT,2.5
0.173455,0.019634,0.008115,0.009935,0.0069,0.06249,15.0,ÉLOIGNEMENT,2.5
0.11859,0.020237,0.00664,0.007499,0.0097,0.043945,15.0,ÉLOIGNEMENT,1.0
0.13175204414231423,0.052922575138530034,0.011111470966438467,0.013279601535113678,0.020326646436705655,0.11218498092954038,0.990632027627524,APPROCHE,5.0
0.027935,0.001162,0.010165,0.011431,0.0016,0.0054,15.0,COLLISION RISK,0.1
0.07379218619849363,0.022269304336597948,0.010403373542449043,0.009915173324319753,0.011293341365913341,0.04772541099767633,14.541403516960173,ÉLOIGNEMENT,2.5
0.16193,0.012344,0.00767,0.009942,0.0055,0.02988,2.2472,APPROCHE,1.0
0.194825,0.003365,0.01195,0.013607,0.0022,0.029385,15.0,STATIONNAIRE,1.0
0.139565,0.015218,0.00851,0.011043,0.0036,0.040295,3.9658,APPROCHE,1.0
0.19803,0.014729,0.010045,0.011815,0.0066,0.07533,15.0,ÉLOIGNEMENT,2.5
0.07439340157917826,0.04907789895288857,0.010664190828134938,0.012404424698648601,0.01012044358206229,0.09167544464953221,15.0,ÉLOIGNEMENT,5.0
0.18092,0.001029,0.00981,0.012007,0.0002,0.00272,15.0,STATIONNAIRE,0.1
0.021515,0.022272,0.007895,0.009366,0.0078,0.089395,-0.083,COLLISION RISK,2.5
0.04714,0.006026,0.00762,0.008812,0.0044,0.022585,15.0,ÉLOIGNEMENT,1.0
0.18729,0.00295,0.010105,0.011922,0.0007,0.00209,15.0,STATIONNAIRE,0.1
0.180715,0.000509,0.010145,0.012616,0.0002,0.00157,15.0,STATIONNAIRE,0.1
0.102555,0.00189,0.009015,0.010534,0.0027,0.019785,15.0,ÉLOIGNEMENT,0.1
0.170825,0.007113,0.00778,0.00958,0.0048,0.01638,3.564,APPROCHE,1.0
0.014655,0.018006,0.00666,0.008152,0.0065,0.081125,-0.1056,COLLISION RISK,2.5
0.03646,0.001698,0.014915,0.017164,0.0012,0.004405,15.0,COLLISION RISK,0.1
0.03041,0.004871,0.0118,0.013995,0.0153,0.0137,15.0,COLLISION RISK,1.0
0.178655,0.000191,0.00779,0.009611,0.0001,0.00251,15.0,STATIONNAIRE,0.1
0.02926,0.002355,0.01151,0.013789,0.0016,0.006315,15.0,COLLISION RISK,0.1
0.13180259357670662,0.047638964687344396,0.010987791028000791,0.015399627379782677,0.02007748546938483,0.12955204144754193,14.883715702658712,ÉLOIGNEMENT,5.0
0.1335,0.052647,0.011145,0.0162,0.0175,0.12577,15.0,ÉLOIGNEMENT,5.0
0.07586,0.006793,0.012175,0.013927,0.0018,0.024755,3.8137,APPROCHE,1.0
0.161255,0.024149,0.016435,0.019145,0.0086,0.06532,15.0,ÉLOIGNEMENT,2.5
0.1574116276068214,0.026393174567352393,0.02619948325545491,0.05880865279050529,0.015262823249182909,0.051113477408511646,0.46919715324705835,COLLISION RISK,2.5
0.06739026396068953,0.026345883999739826,0.009515984911245045,0.013621965264589066,0.018776655437203568,0.04751887160322579,15.0,ÉLOIGNEMENT,2.5
0.15144833390960769,0.04863355666219306,0.00771351472207647,0.010526547976508186,0.03682227128153716,0.09313933679148614,1.3061486937561804,COLLISION RISK,5.0
0.1316865682151925,0.047267854066883545,0.024943249059797744,0.059607605146536194,0.010133678427211832,0.08063537202151262,0.28763042963059715,COLLISION RISK,5.0
0.101045,0.0105,0.01102,0.012128,0.0045,0.025585,3.6831,APPROCHE,1.0
0.07181894142378317,0.05164423062235044,0.011927792177860969,0.018197931536904813,0.02713758856270932,0.09438148136572456,15.0,ÉLOIGNEMENT,5.0
0.145765,0.019648,0.00756,0.009649,0.0055,0.04017,2.2333,APPROCHE,1.0
0.11326397187665851,0.0505351752297291,0.025013335089866102,0.060134883338765086,0.014114929490347154,0.09838791906545004,0.6591198389299177,COLLISION RISK,5.0
0.07995448534755838,0.03856778571848662,0.010472906470686699,0.009654095881469014,0.00926373889094651,0.09662674081246773,0.6925754259171009,COLLISION RISK,5.0
0.182425,0.00023,0.008765,0.010833,0.0001,0.00296,15.0,STATIONNAIRE,0.1
0.18029,0.000582,0.011195,0.012146,0.0002,0.001605,15.0,STATIONNAIRE,0.1
0.102115,0.014898,0.0097,0.014697,0.0132,0.024885,15.0,ÉLOIGNEMENT,1.0
0.180475,0.000118,0.00986,0.011634,0.0001,0.000455,15.0,STATIONNAIRE,0.1
0.14911009190140836,0.0424036440543551,0.011194562618983508,0.010296477510001813,0.02766490810644877,0.0951901867442213,0.44135631816863086,COLLISION RISK,5.0
0.17594,0.023892,0.008255,0.011305,0.0329,0.066055,0.9089,COLLISION RISK,2.5
0.0595,0.023187,0.01067,0.012323,0.0153,0.0483,15.0,ÉLOIGNEMENT,2.5
0.142875,0.047901,0.009805,0.012508,0.0329,0.10294,0.9273,COLLISION RISK,5.0
0.16509,0.011815,0.012295,0.014549,0.0043,0.03664,6.2566,APPROCHE,1.0
0.115695,0.01793,0.00731,0.008395,0.0097,0.041075,15.0,ÉLOIGNEMENT,1.0
0.16156,0.016596,0.01437,0.025955,0.0037,0.037245,2.621,APPROCHE,1.0
0.10684401370617858,0.047013886519214114,0.010012613787749158,0.011256927182866689,0.018876043174202346,0.10023649844402797,0.33013556016481305,COLLISION RISK,5.0
0.10852594146237814,0.030133612807687706,0.011666631983648744,0.012409240462173761,0.002394271906664259,0.07039269820389436,15.0,ÉLOIGNEMENT,2.5
0.1386104652730156,0.04732792931935056,0.010679808067769471,0.014743329872178995,0.011354573904511504,0.12562112911618564,14.601585948918935,ÉLOIGNEMENT,5.0
0.10848953000002949,0.05435419990504739,0.012358697137193588,0.01485592517789326,0.02281275375340203,0.1151804522879412,15.0,ÉLOIGNEMENT,5.0
0.03353,0.008285,0.01107,0.013418,0.0153,0.014555,15.0,ÉLOIGNEMENT,1.0
0.18503,0.002356,0.01065,0.013537,0.0005,0.00242,15.0,STATIONNAIRE,0.1
0.179005,0.020175,0.008075,0.011019,0.0329,0.059615,0.9137,COLLISION RISK,2.5
0.08066265830121679,0.045157764097463096,0.010232194594231896,0.013233436427907976,0.017193427469158206,0.1072430279495554,0.10958315727519916,COLLISION RISK,5.0
0.046809499266887995,0.024047546465942357,0.010388982859702642,0.010919184766049831,0.013918442641370477,0.08606533806249572,1.2735953878819102,COLLISION RISK,2.5
0.16830111542597953,0.04115027169344655,0.008788239680965274,0.010492583649191877,0.04671747138633867,0.08511752073300125,1.4873834013354974,COLLISION RISK,2.5
0.18407,0.001718,0.011085,0.012917,0.0006,0.00201,15.0,STATIONNAIRE,0.1
0.02903,0.002757,0.015815,0.021867,0.0018,0.01159,15.0,COLLISION RISK,0.1
0.087445,0.019926,0.009885,0.012049,0.0133,0.043165,15.0,ÉLOIGNEMENT,1.0
0.181015,0.000139,0.01137,0.013026,0.0001,0.00038,15.0,STATIONNAIRE,0.1
0.175815,0.004787,0.00989,0.011575,0.0048,0.010015,15.0,STATIONNAIRE,0.1
0.148745,0.044886,0.010785,0.012504,0.0144,0.12229,15.0,ÉLOIGNEMENT,5.0
0.1327330489574872,0.026624782465398178,0.005093475481515728,0.007535325676468729,0.016318151600666696,0.05645810642676951,14.957069601761368,ÉLOIGNEMENT,2.5
0.0894,0.010743,0.01147,0.012824,0.0037,0.02856,15.0,APPROCHE,1.0
0.163915,0.035539,0.008115,0.011103,0.0329,0.083825,0.841,COLLISION RISK,2.5
0.10485,0.017383,0.01061,0.015637,0.0132,0.02811,15.0,ÉLOIGNEMENT,1.0
0.02718,0.001303,0.00999,0.011933,0.0023,0.006055,15.0,COLLISION RISK,0.1
